elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,param_16,param_17,param_18,param_19,param_20,param_21,param_22,param_23,param_24,param_25,param_26,param_27,param_28,param_29,param_30,param_31,MSE_On_test_1,R2_1,smape_1,directed_hausdorff_1,directed_hausdorff_u_1,directed_hausdorff_v_1,MSE_On_test_2,R2_2,smape_2,directed_hausdorff_2,directed_hausdorff_u_2,directed_hausdorff_v_2,Name,lasso_gamma,delay,noise,noise_percentage,k_fold
1.1126436596993778,1.1398461576685837,1.4869123362696195,1.0807585401453608,3.7897032500092376,3.5072087916643837,6.24394820542509,6.092464765936497,1.257868069266404,1.538704644719156,1.67834600576125,2.927099423328864,5.599212860356104,5.759265959002749,2.9394885041476,4.283137289044486,1.283987969711346,4.79076042195286,4.345865636786027,3.28123586736253,1.207483504869839,1.616860434213322,0.8744773614459251,0.8681175544465449,0.3126803308548311,0.3307329353199144,2.1138175797099974,0.5542516548451288,0.7800898234967217,0.5108669852642089,0.7537104418826472,0.7168163781158956,0.7013301975869732,0.885135595514063,1.4788165696031712,1.4455427030720769,1.9480056914961408,0.3149912175119598,0.8684875879530611,1.114607508910679,2.118597612377793,0.4946258861493235,1.105390714039466,0.8263677511793226,2.212802107082449,1.941261058198365,1.0185560466345571,0.448613365117706,1.575295989704444,1.4138689339764516,1.668639032635472,1.1940550324956216,0.4376539184095682,0.8218955010785678,0.316224697623262,0.3275961455130576,43.98090050715789,0,0,1.1777261155915495,0.0201917035087755,0.4430909075946082,53.229096723289146,0,0,Aizawa,0,5,Laplace_noise,0,0
4.248686971897454,3.635149745939168,6.491051935106856,2.110695697278758,2.913016748033524,4.3577737702865615,2.3616272309940456,0.8434084294657871,4.914514392394533,2.2352801495631613,4.388237324361981,2.804192119710879,3.305878228528657,4.285285689680316,5.924687073386624,4.667987103195303,1.6062125882417906,3.967713956223619,6.326779460312065,2.5492339136774973,1.1518417822735525,1.5376746285838594,0.2633388425593712,1.373322111091595,1.5368699324616222,0.5256105910082154,0.8496483945461992,1.5216129780183554,1.2791208738810294,1.6083079294301186,0.585006113832717,2.0335909546291893,2.2008892688010717,0.7168908989885192,1.6854012248247063,0.2734017956194141,0.4423221425312751,2.108006450378507,1.7006357659471694,0.4255377976699046,1.2414181098794166,2.131590133732149,0.8367672352157514,1.3636557680729768,1.4580212696941628,0.366738738380916,2.173290445059973,0.9839467008243544,0.9870362046911474,1.8520999558215852,1.355560012355881,1.6423007386507544,1.3509737056897904,1518.3747392309458,-1173.2353878076324,0.4984754622541766,481.8184865871887,0,1,4974.693947811362,-3846.1804924726594,0.6936671931816487,897.1031846843091,0,1,AnishchenkoAstakhov,0,5,Laplace_noise,0,0
3.4353619613127844,2.889155636553875,4.089766003190248,4.5258064010193175,3.130792414746205,1.816425645959871,0.8988801628614106,0.9546813635943864,1.986366407121256,5.077346425713418,6.044820332278875,1.3261438095268674,6.275945764714764,4.057053306223644,4.426201943561121,1.8953419485204943,2.330727456597671,2.989849985407093,5.420148403543236,4.879895383346821,2.4630782969922245,1.802467636853465,0.7259275099333291,0.2709422436613296,1.965462193326928,2.00357503169635,1.2185538000224432,1.1217453423743444,0.4081556017790277,2.0892231166498405,1.216399725057604,1.8156513250695925,1.6768646859095064,0.669418577113545,0.4341309040794978,1.55029077177455,0.9798600313859828,0.6475678902501381,0.9566507317929174,1.3389437358675154,1.0254983678960343,1.2232679472322647,1.1069841700084075,1.5859111262047276,0.5070501655114583,1.495501213746507,1.7393813428254932,1.0485033490974074,1.4742732552462467,1.7084041525809517,1.3172026451619394,1.8439429947418784,1.6133978292083135,46.609308137394834,-38.970279392947134,0.3052111259640673,62.27698761305179,2,1,331.6782991381125,-283.4340500839035,0.4647390843916316,86.11466718864898,2,1,Arneodo,0,5,Laplace_noise,0,0
2.9941227121159537,2.0375981951330218,6.284559509840173,3.4617884069804266,2.304641318316627,6.004902098910379,4.7811899862787,6.257348588417544,6.442235994362484,3.682846045404597,1.630860817186806,4.508422956361196,6.33910621060149,5.16479403989125,5.718367917237018,2.575440039696633,1.3659668635335227,1.0115556498107687,0.9744591338814226,3.199632392741112,4.457294323419317,1.2577779152070274,1.037559708663576,1.7950654425124877,1.8319985349506371,0.7789022717952903,1.544673132853436,1.592126829307883,0.3525319258078496,1.6987869842807548,0.8769550287758818,1.598922696513511,1.245738561910103,0.3623398615230042,1.4335882079192266,0.9160235203469772,0.6123988154962814,1.764449927006854,0.8136013568156144,1.756003765590788,0.6202315213871898,2.011619425705388,0.88727849544048,0.2811963895231677,0.7279411973841208,2.1834293181291846,1.9211143229320236,1.8774394418081692,1.953219388641207,0.9822657431802536,0.9197991422308534,1.8636031013619887,0.2527365192643533,232.86028907531107,-225.32806567820344,0.4801060596748016,310.4632870058456,1,0,3733.648621410959,-3627.911884296149,0.6885494426649713,1087.609820953458,1,0,ArnoldBeltramiChildress,0,5,Laplace_noise,0,0
2.019248947285039,2.516288779398164,3.886217700667893,5.848628666435268,3.17432749884886,5.438375576115346,3.3435954936291523,1.9785510462648117,5.305701218656419,5.90518641630656,5.61867518921687,1.2488331793892826,1.5490871775825594,4.731302325277922,4.930455150254793,1.1468730469537265,5.992874080126309,4.051336748474012,5.204677144264458,3.072409958835223,3.6351877719143006,1.602477897803844,1.9652750303127948,1.413876055901891,0.2935968132059094,1.8481776891269843,2.1045380054509906,1.6953287072663368,0.3683733653493057,1.5414698405841236,1.5345352969112591,0.4200160481632042,1.5602807551115427,0.6428445155623512,2.092270424618685,1.6681409571575825,1.2373990825000607,2.1767273667776665,0.3126814896555165,1.610309782897026,0.5058195767162843,0.3625483372496352,0.4923089720600766,0.907982248965704,0.7399586145526318,1.1880435276192007,1.2205572799836475,0.2849342431246919,1.3196102820811393,1.5105794512241224,2.0341198484074137,1.3282721474557724,1.9700940347201965,4373.618976664325,-145.43163095316763,0.4652094378923423,736.9808408819324,0,2,5874.762881670337,-195.69091313533116,0.6308309957495024,799.6663049001999,0,2,ArnoldWeb,0,5,Laplace_noise,0,0
1.3183906814533266,3.5727072818155268,4.7119182467321945,2.1406546030665696,2.3593264465513224,4.049842033932923,1.4219525649565234,5.150714100770196,2.59127318702637,2.0912797497069366,1.3827374608783831,5.976788020728594,1.5014589337263224,4.373152651597726,5.261010289381017,4.960932079052974,2.004602316841096,1.8890583758865356,3.497038835559845,2.5974116916606578,4.267952459828025,1.3395005751053033,0.9224233454140596,1.922970618184569,0.3030336956068267,1.179036379100193,1.2281980884883217,1.621892264619365,1.5908713694404877,0.6898759142410649,1.3583687094392771,2.1436045375279624,0.252910580875233,1.6093792507793068,1.8331945820074804,1.938335604076421,0.6785768617190435,0.69145078612538,1.1628934272318732,0.3201171233610329,1.340100259339206,1.0162312646819152,1.07973960978271,1.3326572406968162,1.5789169631202111,0.2769429626871569,1.6073515423398332,2.08664339478843,1.2579232033471748,0.4245819361824767,0.960335434436703,1.3212776739059393,2.063531794751865,43.30469894418069,-25.538396824851034,0.3347459045039411,137.27269763322715,2,1,1170.945569442247,-716.589983068925,0.5677035784708933,484.9553184777664,2,1,AtmosphericRegime,0,5,Laplace_noise,0,0
2.97108519089449,3.6254275758665617,5.448788460233315,3.5968376760451823,1.261721470829043,2.52243238969219,4.006619470359134,1.997665252054604,2.593854375862579,5.379380557930427,2.730163284748193,2.7995225132622057,0.9633299195564614,1.173732551260859,3.513422715926993,4.879939272446962,2.0007130711450527,3.140015802995745,6.404291669273487,1.3022501768537182,1.3977998247916783,0.9787233003277064,1.908614928162554,1.5903686011355596,1.6848454138506093,1.3063637254463965,0.5254116516675238,0.7719821444947546,1.5935715548328282,1.8152172669349909,0.6632976677937867,1.7722110113490186,1.0961241732024047,0.4323735612654198,0.2590987052571973,1.6293979795943905,1.2995833815494569,1.5993565981403324,0.8403175994862895,1.5867916454349495,1.4330699929707478,1.392234494369833,2.1940170034094213,1.1585646901134012,1.253815470890216,1.096361942901107,0.4898420581242273,1.7263820842998854,1.2865301623199146,0.5662319247096641,2.210490488015302,0.3538934846774306,1.0367110989180433,0.2689845773290177,0.9494148472247246,0.1042578930350151,31.772717359995948,2,2,0.6039734475259532,0.8864169484411022,0.1700399069651824,46.51055283962514,2,2,BeerRNN,0,5,Laplace_noise,0,0
2.600669337687087,3.1777271730481207,5.343804590745036,5.323681903235194,2.279146120294892,2.5225334257269845,4.560526880441923,0.9598880821097916,2.1446502482100684,0.7889126602806356,6.029352985613524,1.2086687076699278,1.1386238404015483,3.2138197472816943,3.805540587692633,4.2509415885921324,3.046170722128755,2.261518732040414,3.053999087471261,3.9518980527044034,1.0145633556295588,2.036088228241393,0.437475758117692,2.181297175518613,0.6320167177836351,0.3086283098190872,1.4095312879989428,1.8178832434737775,0.8576280958520432,0.6453632142342436,1.1067052214884503,1.7637305226909532,1.4197839637928862,1.1731770492889124,0.3131657600258717,0.4200897726872419,0.641002615491387,0.6945579978400684,2.160228114037695,2.158637005616078,1.7038094299029392,1.9368891549310203,1.0515923433548535,0.2552319367260087,1.082874385551592,1.241304972115446,0.4599843537359731,0.8856145980147305,1.976047464556257,0.5577609837494355,0.5259324202199962,1.8301820096293515,1.395547842262472,0.1348050953032472,0.9999977181002544,0.1152826136069216,21.245112368674928,0,0,0.3960899920459869,0.9999932952263406,0.1813573902860377,36.7154815033409,0,0,BelousovZhabotinsky,0,5,Laplace_noise,0,0
5.815479896891927,3.269140815536031,2.235498760148692,0.8839250195685519,4.63493703716092,5.088552427620474,5.624610736623591,4.061939672199902,1.4125525085873658,1.3476622753667695,2.214206980344403,4.124962536400373,0.8865948433147139,1.7489471157313932,2.977000350274839,4.225139263260707,5.056483103782911,4.428540670903673,3.67766106469743,1.2095959070487088,4.289330422324795,2.1801747395455364,0.9103628081214294,2.0870393278295944,1.409246166402055,0.2689499680204261,1.4437831668735397,1.473806099972117,1.86336731789031,0.6775754263425182,1.7148804039495922,2.042421582872559,0.7545284320851204,1.8839984621744457,0.8682191285837788,0.9281881019543208,1.6375091770080128,1.4153830949894457,2.0498053369898064,1.7284662604393677,1.3087743761280972,1.7199082162045431,0.5267182186997612,2.032035377855415,2.098546444259481,1.6095026036350772,2.034709909344353,0.8736873207140361,1.033016512571702,0.37221149768904,1.7137355085786128,1.433787268748971,0.5207254915143629,13.347125537230946,-2.2531569486751857,0.3197455802892172,106.98440146467324,1,2,27.091171228529213,-5.603057091506408,0.4659499272140982,144.77860572228633,1,2,BickleyJet,0,5,Laplace_noise,0,0
2.4591925324209245,1.53275710653573,2.5211137155305208,0.8281138420811087,5.88977258897084,5.928573310926169,2.146778252797757,4.645090674226017,4.0495619660454105,1.204337365748804,3.1400912112129884,3.3124345641047848,2.26849795182451,1.8383908894752032,0.9605701637151648,1.2185156491132143,2.336631803499514,4.52282193226583,4.5859251366319445,2.6545655256104297,1.9271119790906468,1.3711321448801577,1.7692255527885892,1.920399696651415,2.100723533404833,2.075104151922912,1.5544010188883588,0.9089005193306396,0.3290063220835888,1.4077578317645778,1.362545910388776,0.6304487387075963,0.7971187411905456,0.7986287299886268,1.373475153683105,0.7058638350119459,1.6476912990454466,1.465679325899374,2.2491363632727808,2.24392774353245,0.2764286807728562,2.133026109014561,0.3575900809659651,1.8094069953711536,0.3789657525915597,1.0193689624445157,1.5691171351256052,2.044384063255144,2.01718238527476,1.3506795252343404,2.1253662239761058,1.1640463594046202,2.1528374592918373,0.0496644962274957,0.9768145798836192,0.0960641790209841,12.295384855293092,1,1,0.0802482920151672,0.9625368119013842,0.1270021591277311,15.328095336568394,1,1,Blasius,0,5,Laplace_noise,0,0
