elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,param_16,param_17,param_18,param_19,param_20,param_21,param_22,param_23,param_24,param_25,param_26,param_27,param_28,param_29,param_30,param_31,MSE_On_test_1,R2_1,smape_1,directed_hausdorff_1,directed_hausdorff_u_1,directed_hausdorff_v_1,MSE_On_test_2,R2_2,smape_2,directed_hausdorff_2,directed_hausdorff_u_2,directed_hausdorff_v_2,Name,lasso_gamma,delay,noise,noise_percentage,k_fold,res_type
0.7249963777883415,0.9999999999931493,0.9996992729961557,0.9888944213868283,0.9826317958166438,0.06307735999079907,0.9999998130434372,0.7591019342625246,8.165070258950568e-05,0.998340026532684,0.9912344603289741,0.7327438585945767,0.9978520642247245,0.999064539345482,0.9964347907367377,0.9983954574667611,0.28134299285405,0.9958465503874192,0.732227789507523,1.343260922393277e-12,0.7308925114045316,1.2895245178815555,44176.568536915845,586.2783037145766,2.0949855409560865,-28.03695584801858,24.050072371059084,-37.94888062967667,5.423667196437822,-1.1708744076359798,-6.809212619215577,-160.84217583630485,311.0009091470187,-6.783948625838407,1.7663851468380851,-6343686.136841636,3192343.0192172187,-142.15319365431188,-19.2934775676581,33.104991341950594,1.8120619115575745,0.9611106582107642,2.1144310641205024,-40.74744861676303,-24.11553654743787,175.3867201211192,-9.380674317678524,17.619268836883066,-3.815925348902337,0.7749421269751785,-234.929707279638,96.51861202249032,,1.1110067346530129e-08,0.9999999907171544,0.0006830228225367,0.0080549257873386,2,2,11.0,11.0,11.0,11.0,11,11,Aizawa,0.0,5,Laplace_noise,0,0,Regular KFs
0.7200207783253161,0.730992561528849,0.7738972340533832,0.7568816983453963,0.7860164270542684,0.44146368146689985,0.7534929652984003,0.7208663955403395,0.6374091654933228,0.7566881816277169,0.7457158019008948,0.730992561528849,0.7852311388620085,0.7754909993287956,0.7958306345142852,0.782538812130783,0.7744030399154073,0.7943997056586154,0.5961278926933066,0.5638094894712902,0.7321159701993188,0.9086954612452304,0.9230029604175882,1.089861700129625,0.8945954519929619,2.187431190841905,1.650824952689403,3.3734604173366987,3.302276772170623,0.4838138880793257,14.007520829018729,8.091056094790982,1.932840755252144,3.0547976316894143,2.893238393809088,2.547245817517753,2.610170159013463,2.81300234574675,2.53532466854132,2.293954181272978,1.9525172439242933,0.9555209158028072,2.629433097043317,1.1350088957643312,1.4326723686377751,-0.7460891161570999,0.1327070975964337,3.262697194364088,-0.0276089651453556,1.4788735073079924,9.811616330189358e-06,1.5204369598383978,,3.290541608076745e-07,0.9999997244408378,0.0008125022831136,0.0392615497109235,2,2,11.0,11.0,11.0,11.0,11,11,Aizawa,0.0,5,Laplace_noise,0,1,Regular KFs
0.7312006681796027,0.7437416546038366,0.7343786579411232,0.792709319670544,0.7281924099060386,0.7338714296056833,0.7467393862070801,0.7611921869283199,0.727794603177978,0.7382863436442257,0.73938512241985,0.7513753745004851,0.7761048797985425,0.7371797858818211,0.7778848925937971,0.7578178422436161,0.7167297301500227,0.7713956209545452,0.7310669599972854,0.33244862552431154,0.730947550319475,1.370807665687376,2.092472276060439,2.5030280170585284,2.3938712167241056,3.0223423457910283,-1.4260995307168125,5.01881326172517,2.0934926432815666,3.1324940482843524,-234.6034273831565,1.8703387407055687,1.3679622102674962,3.4171506347718794,2.9101915278060746,3.838157946615395,1.322411307236281,2.63956244824035,2.213825008398289,2.588373467902849,1.644047925746584,1.0080241378131565,2.417637967258392,1.4397970296852023,3.4149702623686884,0.4108580152038296,1.2062450019447166,2.856369713841497,0.1805708811028761,0.7804848218585515,1.537664010508326,2.01425964616569,,1.1893687570960534e-06,0.999999003989321,0.0027743341689813,0.074971387894347,2,2,11.0,11.0,11.0,11.0,11,11,Aizawa,0.0,5,Laplace_noise,0,2,Regular KFs
0.7387114152309527,6.862548431463464e-23,0.7167112778678462,0.8987338102715672,0.8689022146383574,0.9999999999277076,0.9746936007324329,0.816922648758289,0.7276242174172411,0.7487982787918476,0.7740885802724914,0.9566714830787598,0.9909545520355229,0.7482806024801755,0.9874314190445231,0.9035862298875141,0.8719255686039417,0.8030097022393379,0.7311990792818038,0.9999060920714345,0.7291739096570692,1.7270028340017136,593596.5973918963,440502.9386108415,3.223407246820492,3.4775429211745545,-6.224316101218813,4.2576115584601375,3.284774411608196,-2.7983318434107107,-23383.600859017595,-66.06583245896917,-437.4237718748837,-4.501458050861377,-3.9736758228257054,7.403049059162779,-0.6776723827074489,2.590470430960496,1.452039902706989,1.9763780425533053,-7.589270983014998,3.202437562615136,3.432472744601473,-11.211105035849014,1.944018526008496,-16.157018615976074,-4.999110920209085,52.98947934624568,-90.54105551768998,0.9913644717961188,-14.782336953603812,23.039396751722897,,4.144600583383818e-08,0.9999999666612112,0.0003118681573376,0.0190174203908777,2,2,11.0,11.0,11.0,11.0,11,11,AnishchenkoAstakhov,0.0,5,Laplace_noise,0,0,Regular KFs
0.7417240423062454,0.8115236812872488,0.7449058640971081,0.7561207973344336,0.7375596560754822,0.4813974464731324,0.7886322821280874,0.7450628795660849,0.6781657829722602,0.7924419735188497,0.7711274870203372,0.7611975093921252,0.7435447743808561,0.7452302222398413,0.754429955370904,0.7793623751127614,0.7300562555691306,0.803044703618686,0.6443134141259773,0.4570876626348883,0.7316214490704799,2.250077061269653,-14034.354784235484,-5901.357321967983,3.3945243619574628,1.3104241185188,1.1820828959446803,1.8257890803697976,2.324856997737072,2.154776207385575,-5.027751123918298,5.22808381313612,1.259474675832151,1.7548394471729556,2.132366326169861,0.1766493772643188,1.934734148459696,2.5572909296434823,-1.8886328988595544,0.2426913021743056,2.4295383747442827,3.281163621287921,1.012569139195609,3.238707482535256,2.068103868003419,2.137264646291953,-0.178598292162002,1.1457508101466185,-2.2839178243361498,2.980840578626556,1.7094018963761286,1.9355837258961053,,1.927125008831912e-07,0.999999844983823,0.0005592186890647,0.0415020286238052,2,2,11.0,11.0,11.0,11.0,11,11,AnishchenkoAstakhov,0.0,5,Laplace_noise,0,1,Regular KFs
0.7311275643210937,0.9074184383542799,0.74949891769644,0.7703877374824385,0.7943260365874447,0.6636568886207624,0.6523913067647295,0.697359043199333,0.7084602696536352,0.7524441343956215,0.7729508341466139,0.7852924408122327,0.9190375798714054,0.7689459633351082,0.7683834193610908,0.7993590092571496,0.7979355413319664,0.7674876265038963,0.4746530787200607,0.1611023084302551,0.730828201159534,1.4042766906258588,48139.0561777461,-9610.285517678842,3.1611656685824814,1.4363683039059718,1.1554951544524006,-1.7848236650639795,3.191331742141336,0.5092000680179722,27.505314935280754,3.6398457452454296,20.882117806268027,2.8564931498645203,0.3397444240614296,4.097109283847322,7.729519069740539,2.413122141953373,1.7722061389671622,1.0025120689828044,0.940485383494675,1.9283532337615603,2.5868777985315003,-3.0754259773885497,1.7067982687408445,2.296264475554425,0.336235160480911,4.519691163225272,3.194008661239798,2.217403637097666,2.2987131613421243,2.6745338365217624,,3.855108460722882e-07,0.9999996898985936,0.0009516380920723,0.0584778311497115,2,2,11.0,11.0,11.0,11.0,11,11,AnishchenkoAstakhov,0.0,5,Laplace_noise,0,2,Regular KFs
0.7340448159548424,0.7930655282477854,0.8274584668418847,0.9922609227208193,0.9002000152866374,0.010200723134831223,0.8846554283469164,0.9439500824217976,0.6218416974548677,0.8653545565086189,0.8340769860695295,0.7311622218359357,0.980291467764038,0.8714721320233518,0.9783208038599294,0.9591154979078836,0.9693103066762403,0.993633096935301,0.7311304207286854,0.0748136685521433,9.425935861083729e-08,1.2597058992816752,6.707151239593571,1.4309726757521553,2.0949855409560865,0.5659648441705698,-21.6136653106612,29.61012932793676,1.47371960935906,-0.0161715669083044,-9.290923384754617,27.92328987352068,-8.513991154887327,2.810530286803607,-1.1408521706635792,11.13334440051792,26.908684588944027,4.262078614131801,-0.6419381880699033,0.7534650079815388,1.8120619115575745,0.9611106582107642,2.1144310641205024,-5.887151947811688,1.2563153397714977,-8.995286564603635,-3.8089299260069502,-4.420844049230928,-8.217493977088518,0.7749421269751785,2.346795469653885,2.9450705112462603,,8.929941711067208e-09,0.9999999902557614,0.0001056457133841,0.0085540691004208,2,2,11.0,11.0,11.0,11.0,11,11,Arneodo,0.0,5,Laplace_noise,0,0,Regular KFs
0.7050439937726466,0.6558697449824822,0.7802347096549831,0.7953662482458269,0.7512643512111444,0.7208217530978611,0.7776124171902807,0.7669335925266181,0.6441882728442502,0.794256182264498,0.7546724019240554,0.857498767879779,0.7965902053848987,0.7839951163075999,0.80861927715246,0.788062685735047,0.8428779493757249,0.8175664319871428,0.34453604137401,0.3186377268639448,0.7362958883192985,0.9042315553862617,0.994996356819346,1.665044852609908,1.248298371307387,2.3366090364914665,0.6065786013518297,1.489590927139136,2.121651880918041,2.0376550233860224,-14.012353094352566,2.9268851289085487,-13.441398072675886,3.4024256476176507,2.4177085247192056,2.044879274089791,2.655111784239115,3.4713782018069668,0.8760512139644843,2.6883169956134143,-1.0977026846187203,1.345792763117807,1.584754220864502,1.3787517894449677,2.741640310607505,0.8645257532611641,2.496028274344225,2.8645088335144293,0.6013394044464976,2.9258178935848167,0.9119641504216258,5.148358725754205,,0.000187052330618,0.9997958908806736,0.0221557806133926,1.1145844789368438,2,2,11.0,11.0,11.0,11.0,11,11,Arneodo,0.0,5,Laplace_noise,0,1,Regular KFs
1.0,0.7762910374359543,1.0,1.0,1.0,1.1612909314030226e-135,1.0,8.128014742958698e-140,2.5636187580917496e-146,1.0,1.0,0.9999896977597612,1.0,1.0,1.0,1.0,1.0,1.0,5.763397189600186e-126,0.0,0.7316076839236473,2.0628625674954133,2.64966457946054,2.7454111299301887,0.9263812725739068,-10083.001564525146,7725.366941454125,-1032.1147313668434,2197.118691714208,15128.259699977416,-63.78623548527231,311.45010201817814,2998.875496451737,-22433.06486053248,-10953.743614433144,536.4526870970377,-2602.257688278056,-861.0633032000304,-13399.557484472896,-31675.847478795404,35.411638055770624,2.551636038278372,1.2901612088982328,-24484.752643146898,-18748.650285943007,20658.919554871427,-8548.40914035708,-6909.988750328351,-32478.69615820634,1.101751917984891,-8902.676123132995,2544.0658936880764,,1.1662149846741826e-06,0.9999987274410712,0.0037516800167582,0.102336560657052,2,2,11.0,11.0,11.0,11.0,11,11,Arneodo,0.0,5,Laplace_noise,0,2,Regular KFs
0.7015656026529317,0.9999908215527239,0.8040110856733041,0.98693260803269,0.9998532947956535,0.0009437904248732639,0.9981137245477117,0.7583870580172617,0.4936935183962412,0.9706605322468681,0.9693863824176323,0.9986824036156451,0.9994011267673958,0.9999937560883762,0.9882917875517562,0.9993708730346342,0.9992127656548542,0.2708049719728201,0.9999902568281327,0.9999999998648874,0.7294915236944076,3.035048749733571,-1787.7128085276704,78.90365229631331,2.0950223716714422,-24.44723904112364,-10.286430863178415,-21.22383739626985,23.501358452351685,51.91717602248792,74.70050770097268,14.002106375780656,29.541162570441,3.955933511357185,-7.86639160623378,-129.11388781594815,-4.289990769203402,9.85033156341815,-11.140333278822592,-6.471609616335114,-104.66904015228268,2.2386537059581224,2.57726082429029,-3.300774291731615e-05,-72.63515031839552,-24.76736875089191,-16.978874198161407,11.14500517154877,12.240358270522623,2.2230068016206666,220.19005149623865,-139.78789452426528,,3.2136996431517985e-07,0.9999996600688472,0.001432856125508,0.0328588041173053,1,1,11.0,11.0,11.0,11.0,11,11,ArnoldBeltramiChildress,0.0,5,Laplace_noise,0,0,Regular KFs
